Code,Index,Market cap (m TL)
27.06.2006, 318 ," 182,795 "
28.06.2006, 325 ," 186,904 "
29.06.2006, 333 ," 191,411 "
30.06.2006, 346 ," 199,069 "
3.07.2006, 347 ," 199,293 "
4.07.2006, 356 ," 204,676 "
5.07.2006, 345 ," 198,380 "
6.07.2006, 348 ," 199,922 "
7.07.2006, 352 ," 201,945 "
10.07.2006, 351 ," 201,946 "
11.07.2006, 350 ," 201,235 "
12.07.2006, 349 ," 200,228 "
13.07.2006, 341 ," 195,578 "
14.07.2006, 331 ," 189,713 "
17.07.2006, 320 ," 183,288 "
18.07.2006, 328 ," 188,180 "
19.07.2006, 328 ," 187,692 "
20.07.2006, 344 ," 197,023 "
21.07.2006, 341 ," 195,092 "
24.07.2006, 341 ," 195,089 "
25.07.2006, 344 ," 196,801 "
26.07.2006, 351 ," 200,931 "
27.07.2006, 358 ," 205,792 "
28.07.2006, 352 ," 202,057 "
31.07.2006, 352 ," 202,340 "
1.08.2006, 349 ," 200,458 "
2.08.2006, 349 ," 200,535 "
3.08.2006, 345 ," 197,590 "
4.08.2006, 353 ," 203,030 "
7.08.2006, 352 ," 202,078 "
8.08.2006, 357 ," 202,078 "
9.08.2006, 366 ," 210,864 "
10.08.2006, 365 ," 210,218 "
11.08.2006, 365 ," 210,432 "
14.08.2006, 367 ," 211,721 "
15.08.2006, 369 ," 212,822 "
16.08.2006, 375 ," 216,343 "
17.08.2006, 370 ," 213,318 "
18.08.2006, 366 ," 210,592 "
21.08.2006, 364 ," 209,630 "
22.08.2006, 363 ," 209,747 "
23.08.2006, 363 ," 209,232 "
24.08.2006, 359 ," 209,880 "
25.08.2006, 361 ," 211,033 "
28.08.2006, 359 ," 209,852 "
29.08.2006, 361 ," 210,810 "
30.08.2006, 361 ," 210,771 "
31.08.2006, 365 ," 213,355 "
1.09.2006, 367 ," 214,044 "
4.09.2006, 374 ," 218,264 "
5.09.2006, 374 ," 218,311 "
6.09.2006, 370 ," 215,545 "
7.09.2006, 368 ," 214,438 "
8.09.2006, 368 ," 214,283 "
11.09.2006, 366 ," 213,037 "
12.09.2006, 370 ," 215,241 "
13.09.2006, 371 ," 216,040 "
14.09.2006, 368 ," 214,254 "
15.09.2006, 374 ," 218,210 "
18.09.2006, 376 ," 219,181 "
19.09.2006, 377 ," 219,635 "
20.09.2006, 376 ," 219,165 "
21.09.2006, 372 ," 216,521 "
22.09.2006, 358 ," 208,643 "
25.09.2006, 355 ," 206,860 "
26.09.2006, 359 ," 208,673 "
27.09.2006, 362 ," 211,011 "
28.09.2006, 366 ," 212,821 "
29.09.2006, 363 ," 211,784 "
2.10.2006, 364 ," 211,963 "
3.10.2006, 362 ," 211,112 "
4.10.2006, 359 ," 208,739 "
5.10.2006, 364 ," 211,528 "
6.10.2006, 362 ," 210,744 "
9.10.2006, 363 ," 211,401 "
10.10.2006, 368 ," 213,988 "
11.10.2006, 370 ," 214,904 "
12.10.2006, 376 ," 218,746 "
13.10.2006, 378 ," 219,780 "
16.10.2006, 382 ," 222,402 "
17.10.2006, 377 ," 219,513 "
18.10.2006, 389 ," 226,155 "
19.10.2006, 390 ," 226,795 "
20.10.2006, 389 ," 225,846 "
23.10.2006, 389 ," 229,236 "
24.10.2006, 389 ," 229,236 "
25.10.2006, 389 ," 229,236 "
26.10.2006, 398 ," 234,303 "
27.10.2006, 398 ," 234,646 "
30.10.2006, 393 ," 231,325 "
31.10.2006, 397 ," 234,435 "
1.11.2006, 398 ," 234,618 "
2.11.2006, 388 ," 228,976 "
3.11.2006, 386 ," 228,220 "
6.11.2006, 389 ," 229,934 "
7.11.2006, 394 ," 232,723 "
8.11.2006, 390 ," 230,207 "
9.11.2006, 392 ," 230,891 "
10.11.2006, 389 ," 229,477 "
13.11.2006, 384 ," 226,078 "
14.11.2006, 389 ," 229,095 "
15.11.2006, 389 ," 228,722 "
16.11.2006, 385 ," 226,340 "
17.11.2006, 377 ," 221,837 "
20.11.2006, 376 ," 221,005 "
21.11.2006, 378 ," 222,039 "
22.11.2006, 371 ," 218,077 "
23.11.2006, 374 ," 219,746 "
24.11.2006, 369 ," 216,884 "
27.11.2006, 375 ," 220,266 "
28.11.2006, 365 ," 214,289 "
29.11.2006, 373 ," 219,202 "
30.11.2006, 374 ," 220,336 "
1.12.2006, 375 ," 220,441 "
4.12.2006, 370 ," 217,730 "
5.12.2006, 374 ," 220,654 "
6.12.2006, 374 ," 221,246 "
7.12.2006, 390 ," 230,082 "
8.12.2006, 385 ," 227,212 "
11.12.2006, 386 ," 228,046 "
12.12.2006, 384 ," 227,070 "
13.12.2006, 381 ," 225,596 "
14.12.2006, 388 ," 229,675 "
15.12.2006, 394 ," 233,051 "
18.12.2006, 391 ," 231,210 "
19.12.2006, 384 ," 226,471 "
20.12.2006, 383 ," 226,156 "
21.12.2006, 384 ," 226,629 "
22.12.2006, 385 ," 227,348 "
25.12.2006, 380 ," 224,469 "
26.12.2006, 380 ," 224,469 "
27.12.2006, 379 ," 223,348 "
28.12.2006, 384 ," 226,385 "
29.12.2006, 384 ," 226,531 "
1.01.2007, 384 ," 227,828 "
2.01.2007, 384 ," 227,828 "
3.01.2007, 384 ," 227,828 "
4.01.2007, 382 ," 227,153 "
5.01.2007, 377 ," 223,761 "
8.01.2007, 371 ," 222,281 "
9.01.2007, 364 ," 218,207 "
10.01.2007, 360 ," 215,227 "
11.01.2007, 369 ," 221,378 "
12.01.2007, 374 ," 224,048 "
15.01.2007, 382 ," 229,271 "
16.01.2007, 381 ," 227,901 "
17.01.2007, 384 ," 230,031 "
18.01.2007, 394 ," 235,904 "
19.01.2007, 393 ," 235,762 "
22.01.2007, 403 ," 241,441 "
23.01.2007, 403 ," 241,361 "
24.01.2007, 410 ," 245,419 "
25.01.2007, 411 ," 245,601 "
26.01.2007, 408 ," 244,312 "
29.01.2007, 404 ," 241,775 "
30.01.2007, 404 ," 242,203 "
31.01.2007, 402 ," 241,098 "
1.02.2007, 413 ," 247,469 "
2.02.2007, 420 ," 251,722 "
5.02.2007, 417 ," 249,751 "
6.02.2007, 415 ," 249,064 "
7.02.2007, 411 ," 246,999 "
8.02.2007, 408 ," 244,763 "
9.02.2007, 413 ," 247,521 "
12.02.2007, 411 ," 246,396 "
13.02.2007, 416 ," 248,940 "
14.02.2007, 422 ," 252,174 "
15.02.2007, 427 ," 255,040 "
16.02.2007, 426 ," 254,475 "
19.02.2007, 431 ," 257,772 "
20.02.2007, 429 ," 256,384 "
21.02.2007, 418 ," 250,125 "
22.02.2007, 427 ," 255,229 "
23.02.2007, 425 ," 254,113 "
26.02.2007, 427 ," 255,142 "
27.02.2007, 408 ," 244,815 "
28.02.2007, 405 ," 243,142 "
1.03.2007, 388 ," 233,231 "
2.03.2007, 396 ," 237,513 "
5.03.2007, 388 ," 232,632 "
6.03.2007, 394 ," 235,755 "
7.03.2007, 395 ," 236,782 "
8.03.2007, 405 ," 242,416 "
9.03.2007, 411 ," 248,323 "
12.03.2007, 410 ," 247,123 "
13.03.2007, 407 ," 245,355 "
14.03.2007, 396 ," 239,756 "
15.03.2007, 402 ," 243,231 "
16.03.2007, 408 ," 246,108 "
19.03.2007, 409 ," 246,684 "
20.03.2007, 408 ," 246,344 "
21.03.2007, 414 ," 249,555 "
22.03.2007, 421 ," 253,794 "
23.03.2007, 422 ," 254,749 "
26.03.2007, 421 ," 254,056 "
27.03.2007, 420 ," 253,086 "
28.03.2007, 419 ," 252,561 "
29.03.2007, 425 ," 255,783 "
30.03.2007, 425 ," 255,746 "
2.04.2007, 424 ," 255,119 "
3.04.2007, 431 ," 259,452 "
4.04.2007, 434 ," 261,471 "
5.04.2007, 444 ," 266,902 "
6.04.2007, 445 ," 267,478 "
9.04.2007, 445 ," 267,618 "
10.04.2007, 440 ," 264,728 "
11.04.2007, 447 ," 268,295 "
12.04.2007, 442 ," 265,311 "
13.04.2007, 447 ," 267,744 "
16.04.2007, 453 ," 271,643 "
17.04.2007, 452 ," 271,880 "
18.04.2007, 443 ," 266,480 "
19.04.2007, 449 ," 270,057 "
20.04.2007, 459 ," 276,109 "
23.04.2007, 459 ," 276,109 "
24.04.2007, 456 ," 273,987 "
25.04.2007, 465 ," 279,462 "
26.04.2007, 463 ," 277,573 "
27.04.2007, 454 ," 272,407 "
30.04.2007, 436 ," 261,352 "
1.05.2007, 422 ," 254,411 "
2.05.2007, 430 ," 258,386 "
3.05.2007, 437 ," 262,689 "
4.05.2007, 435 ," 261,535 "
7.05.2007, 434 ," 260,740 "
8.05.2007, 434 ," 260,277 "
9.05.2007, 438 ," 262,420 "
10.05.2007, 437 ," 262,441 "
11.05.2007, 435 ," 261,317 "
14.05.2007, 438 ," 262,978 "
15.05.2007, 436 ," 261,783 "
16.05.2007, 442 ," 265,098 "
17.05.2007, 445 ," 267,050 "
18.05.2007, 447 ," 267,822 "
21.05.2007, 448 ," 269,493 "
22.05.2007, 450 ," 270,292 "
23.05.2007, 450 ," 281,004 "
24.05.2007, 448 ," 279,575 "
25.05.2007, 448 ," 279,100 "
28.05.2007, 454 ," 282,419 "
29.05.2007, 455 ," 283,266 "
30.05.2007, 449 ," 279,813 "
31.05.2007, 456 ," 284,376 "
1.06.2007, 452 ," 281,594 "
4.06.2007, 449 ," 280,271 "
5.06.2007, 451 ," 281,780 "
6.06.2007, 446 ," 278,159 "
7.06.2007, 436 ," 272,729 "
8.06.2007, 431 ," 270,196 "
11.06.2007, 437 ," 273,141 "
12.06.2007, 432 ," 270,029 "
13.06.2007, 434 ," 271,212 "
14.06.2007, 434 ," 271,649 "
15.06.2007, 446 ," 278,429 "
18.06.2007, 450 ," 279,916 "
19.06.2007, 448 ," 279,054 "
20.06.2007, 448 ," 279,346 "
21.06.2007, 445 ," 277,575 "
22.06.2007, 443 ," 276,465 "
25.06.2007, 441 ," 274,767 "
26.06.2007, 447 ," 278,164 "
27.06.2007, 439 ," 273,656 "
28.06.2007, 448 ," 274,653 "
29.06.2007, 457 ," 284,298 "
2.07.2007, 462 ," 287,554 "
3.07.2007, 471 ," 291,963 "
4.07.2007, 478 ," 296,061 "
5.07.2007, 481 ," 297,464 "
6.07.2007, 482 ," 299,327 "
9.07.2007, 494 ," 307,878 "
10.07.2007, 488 ," 303,480 "
11.07.2007, 483 ," 300,194 "
12.07.2007, 501 ," 312,082 "
13.07.2007, 502 ," 312,271 "
16.07.2007, 499 ," 310,488 "
17.07.2007, 498 ," 309,519 "
18.07.2007, 493 ," 306,508 "
19.07.2007, 512 ," 317,887 "
20.07.2007, 508 ," 315,618 "
23.07.2007, 533 ," 330,299 "
24.07.2007, 527 ," 326,447 "
25.07.2007, 526 ," 325,662 "
26.07.2007, 505 ," 313,638 "
27.07.2007, 497 ," 308,979 "
30.07.2007, 496 ," 308,459 "
31.07.2007, 509 ," 315,881 "
1.08.2007, 495 ," 307,179 "
2.08.2007, 496 ," 307,368 "
3.08.2007, 490 ," 304,530 "
6.08.2007, 487 ," 303,081 "
7.08.2007, 490 ," 304,924 "
8.08.2007, 503 ," 312,321 "
9.08.2007, 483 ," 300,961 "
10.08.2007, 476 ," 300,961 "
13.08.2007, 486 ," 302,182 "
14.08.2007, 483 ," 300,026 "
15.08.2007, 462 ," 300,026 "
16.08.2007, 431 ," 269,384 "
17.08.2007, 451 ," 269,384 "
20.08.2007, 448 ," 278,408 "
21.08.2007, 439 ," 273,444 "
22.08.2007, 454 ," 282,252 "
23.08.2007, 459 ," 284,510 "
24.08.2007, 454 ," 282,011 "
27.08.2007, 464 ," 288,243 "
28.08.2007, 462 ," 287,309 "
29.08.2007, 466 ," 289,975 "
30.08.2007, 466 ," 289,974 "
31.08.2007, 485 ," 300,641 "
3.09.2007, 482 ," 299,071 "
4.09.2007, 484 ," 300,241 "
5.09.2007, 478 ," 300,241 "
6.09.2007, 480 ," 297,268 "
7.09.2007, 475 ," 295,549 "
10.09.2007, 471 ," 292,511 "
11.09.2007, 477 ," 296,438 "
12.09.2007, 477 ," 296,151 "
13.09.2007, 481 ," 298,086 "
14.09.2007, 489 ," 303,104 "
17.09.2007, 488 ," 302,600 "
18.09.2007, 488 ," 302,311 "
19.09.2007, 519 ," 320,051 "
20.09.2007, 516 ," 317,958 "
21.09.2007, 518 ," 319,902 "
24.09.2007, 516 ," 318,646 "
25.09.2007, 510 ," 318,646 "
26.09.2007, 522 ," 321,667 "
27.09.2007, 523 ," 322,118 "
28.09.2007, 521 ," 321,337 "
1.10.2007, 522 ," 322,025 "
2.10.2007, 527 ," 325,185 "
3.10.2007, 521 ," 322,309 "
4.10.2007, 528 ," 326,226 "
5.10.2007, 545 ," 336,111 "
8.10.2007, 540 ," 333,487 "
9.10.2007, 554 ," 340,964 "
10.10.2007, 550 ," 338,800 "
11.10.2007, 556 ," 341,758 "
12.10.2007, 556 ," 341,758 "
15.10.2007, 557 ," 342,562 "
16.10.2007, 548 ," 336,883 "
17.10.2007, 555 ," 340,691 "
18.10.2007, 540 ," 331,727 "
19.10.2007, 533 ," 328,044 "
22.10.2007, 518 ," 319,390 "
23.10.2007, 535 ," 329,098 "
24.10.2007, 533 ," 328,602 "
25.10.2007, 534 ," 328,602 "
26.10.2007, 541 ," 332,249 "
29.10.2007, 541 ," 332,249 "
30.10.2007, 544 ," 334,323 "
31.10.2007, 552 ," 338,873 "
1.11.2007, 549 ," 337,055 "
2.11.2007, 545 ," 334,945 "
5.11.2007, 538 ," 331,137 "
6.11.2007, 546 ," 336,003 "
7.11.2007, 538 ," 331,785 "
8.11.2007, 530 ," 327,687 "
9.11.2007, 516 ," 319,140 "
12.11.2007, 520 ," 321,300 "
13.11.2007, 526 ," 324,172 "
14.11.2007, 534 ," 329,150 "
15.11.2007, 526 ," 324,284 "
16.11.2007, 522 ," 322,181 "
19.11.2007, 513 ," 317,647 "
20.11.2007, 515 ," 319,332 "
21.11.2007, 507 ," 319,332 "
22.11.2007, 503 ," 311,724 "
23.11.2007, 504 ," 312,137 "
26.11.2007, 507 ," 313,977 "
27.11.2007, 496 ," 307,467 "
28.11.2007, 512 ," 307,467 "
29.11.2007, 512 ," 316,499 "
30.11.2007, 521 ," 322,805 "
3.12.2007, 522 ," 323,548 "
4.12.2007, 519 ," 322,351 "
5.12.2007, 533 ," 330,404 "
6.12.2007, 539 ," 333,870 "
7.12.2007, 542 ," 337,063 "
10.12.2007, 542 ," 337,005 "
11.12.2007, 540 ," 335,568 "
12.12.2007, 545 ," 337,070 "
13.12.2007, 531 ," 329,149 "
14.12.2007, 528 ," 327,871 "
17.12.2007, 515 ," 320,018 "
18.12.2007, 521 ," 322,803 "
19.12.2007, 517 ," 321,098 "
20.12.2007, 517 ," 321,098 "
21.12.2007, 517 ," 321,098 "
24.12.2007, 533 ," 329,924 "
25.12.2007, 532 ," 329,656 "
26.12.2007, 532 ," 329,760 "
27.12.2007, 530 ," 329,103 "
28.12.2007, 535 ," 344,638 "
31.12.2007, 533 ," 331,899 "
1.01.2008, 533 ," 331,899 "
2.01.2008, 526 ," 327,379 "
3.01.2008, 515 ," 321,156 "
4.01.2008, 506 ," 316,009 "
7.01.2008, 506 ," 315,970 "
8.01.2008, 513 ," 320,118 "
9.01.2008, 508 ," 317,768 "
10.01.2008, 505 ," 315,542 "
11.01.2008, 501 ," 313,289 "
14.01.2008, 497 ," 310,978 "
15.01.2008, 487 ," 305,022 "
16.01.2008, 475 ," 298,176 "
17.01.2008, 473 ," 297,128 "
18.01.2008, 471 ," 295,717 "
21.01.2008, 441 ," 278,208 "
22.01.2008, 432 ," 272,154 "
23.01.2008, 413 ," 260,575 "
24.01.2008, 436 ," 273,800 "
25.01.2008, 441 ," 277,293 "
28.01.2008, 424 ," 266,906 "
29.01.2008, 432 ," 272,054 "
30.01.2008, 431 ," 271,144 "
31.01.2008, 416 ," 262,096 "
1.02.2008, 432 ," 271,734 "
4.02.2008, 443 ," 278,442 "
5.02.2008, 431 ," 270,665 "
6.02.2008, 422 ," 265,360 "
7.02.2008, 408 ," 257,451 "
8.02.2008, 409 ," 257,873 "
11.02.2008, 403 ," 253,819 "
12.02.2008, 423 ," 265,714 "
13.02.2008, 434 ," 271,850 "
14.02.2008, 441 ," 276,258 "
15.02.2008, 430 ," 269,306 "
18.02.2008, 444 ," 277,005 "
19.02.2008, 449 ," 277,005 "
20.02.2008, 445 ," 277,771 "
21.02.2008, 451 ," 280,855 "
22.02.2008, 443 ," 276,315 "
25.02.2008, 437 ," 273,003 "
26.02.2008, 442 ," 276,293 "
27.02.2008, 449 ," 279,862 "
28.02.2008, 445 ," 277,993 "
29.02.2008, 436 ," 273,035 "
3.03.2008, 423 ," 265,615 "
4.03.2008, 420 ," 263,694 "
5.03.2008, 425 ," 266,594 "
6.03.2008, 416 ," 261,553 "
7.03.2008, 407 ," 256,270 "
10.03.2008, 408 ," 257,295 "
11.03.2008, 424 ," 257,295 "
12.03.2008, 432 ," 271,618 "
13.03.2008, 418 ," 261,775 "
14.03.2008, 418 ," 261,775 "
17.03.2008, 388 ," 245,069 "
18.03.2008, 401 ," 252,614 "
19.03.2008, 402 ," 253,092 "
20.03.2008, 393 ," 247,664 "
21.03.2008, 392 ," 247,687 "
24.03.2008, 405 ," 247,687 "
25.03.2008, 404 ," 254,472 "
26.03.2008, 400 ," 252,310 "
27.03.2008, 400 ," 251,715 "
28.03.2008, 389 ," 244,964 "
31.03.2008, 385 ," 242,491 "
1.04.2008, 401 ," 251,615 "
2.04.2008, 403 ," 251,615 "
3.04.2008, 395 ," 248,684 "
4.04.2008, 406 ," 254,289 "
7.04.2008, 414 ," 259,525 "
8.04.2008, 413 ," 259,923 "
9.04.2008, 420 ," 263,835 "
10.04.2008, 413 ," 258,872 "
11.04.2008, 412 ," 258,092 "
14.04.2008, 410 ," 258,092 "
15.04.2008, 409 ," 256,181 "
16.04.2008, 409 ," 256,280 "
17.04.2008, 409 ," 256,371 "
18.04.2008, 419 ," 256,371 "
21.04.2008, 423 ," 264,020 "
22.04.2008, 421 ," 262,666 "
23.04.2008, 421 ," 262,666 "
24.04.2008, 425 ," 264,822 "
25.04.2008, 428 ," 266,767 "
28.04.2008, 428 ," 267,284 "
29.04.2008, 423 ," 264,014 "
30.04.2008, 427 ," 266,109 "
1.05.2008, 420 ," 262,957 "
2.05.2008, 427 ," 267,018 "
5.05.2008, 428 ," 267,018 "
6.05.2008, 422 ," 264,692 "
7.05.2008, 426 ," 266,504 "
8.05.2008, 417 ," 260,822 "
9.05.2008, 415 ," 259,785 "
12.05.2008, 411 ," 257,291 "
13.05.2008, 413 ," 258,612 "
14.05.2008, 419 ," 262,426 "
15.05.2008, 420 ," 263,404 "
16.05.2008, 419 ," 262,967 "
19.05.2008, 419 ," 262,967 "
20.05.2008, 408 ," 256,542 "
21.05.2008, 405 ," 254,306 "
22.05.2008, 402 ," 254,306 "
23.05.2008, 395 ," 248,186 "
26.05.2008, 390 ," 245,819 "
27.05.2008, 397 ," 249,493 "
28.05.2008, 390 ," 245,940 "
29.05.2008, 387 ," 245,940 "
30.05.2008, 395 ," 266,250 "
2.06.2008, 396 ," 266,789 "
3.06.2008, 399 ," 268,112 "
4.06.2008, 393 ," 265,048 "
5.06.2008, 398 ," 268,142 "
6.06.2008, 391 ," 263,243 "
9.06.2008, 385 ," 260,741 "
10.06.2008, 381 ," 257,003 "
11.06.2008, 377 ," 255,152 "
12.06.2008, 380 ," 257,603 "
13.06.2008, 378 ," 256,503 "
16.06.2008, 379 ," 257,688 "
17.06.2008, 382 ," 258,820 "
18.06.2008, 376 ," 255,264 "
19.06.2008, 375 ," 253,670 "
20.06.2008, 374 ," 252,873 "
23.06.2008, 371 ," 250,283 "
24.06.2008, 367 ," 248,045 "
25.06.2008, 370 ," 249,497 "
26.06.2008, 361 ," 242,870 "
27.06.2008, 353 ," 238,322 "
30.06.2008, 346 ," 238,322 "
1.07.2008, 328 ," 222,262 "
2.07.2008, 332 ," 222,262 "
3.07.2008, 335 ," 226,486 "
4.07.2008, 339 ," 228,864 "
7.07.2008, 346 ," 233,211 "
8.07.2008, 345 ," 232,728 "
9.07.2008, 352 ," 237,010 "
10.07.2008, 352 ," 237,165 "
11.07.2008, 347 ," 234,796 "
14.07.2008, 356 ," 241,056 "
15.07.2008, 350 ," 237,847 "
16.07.2008, 360 ," 244,824 "
17.07.2008, 373 ," 253,353 "
18.07.2008, 374 ," 256,459 "
21.07.2008, 383 ," 263,731 "
22.07.2008, 374 ," 263,731 "
23.07.2008, 383 ," 266,781 "
24.07.2008, 386 ," 268,401 "
25.07.2008, 373 ," 257,840 "
28.07.2008, 377 ," 260,030 "
29.07.2008, 386 ," 264,963 "
30.07.2008, 405 ," 276,918 "
31.07.2008, 413 ," 282,344 "
1.08.2008, 420 ," 282,344 "
4.08.2008, 424 ," 286,850 "
5.08.2008, 416 ," 285,791 "
6.08.2008, 414 ," 284,300 "
7.08.2008, 410 ," 280,745 "
8.08.2008, 403 ," 276,041 "
11.08.2008, 410 ," 281,519 "
12.08.2008, 408 ," 281,519 "
13.08.2008, 406 ," 279,030 "
14.08.2008, 410 ," 282,108 "
15.08.2008, 415 ," 284,908 "
18.08.2008, 413 ," 283,484 "
19.08.2008, 399 ," 274,122 "
20.08.2008, 393 ," 269,576 "
21.08.2008, 391 ," 268,936 "
22.08.2008, 403 ," 276,847 "
25.08.2008, 401 ," 275,574 "
26.08.2008, 395 ," 270,147 "
27.08.2008, 391 ," 269,059 "
28.08.2008, 396 ," 273,773 "
29.08.2008, 394 ," 273,773 "
1.09.2008, 389 ," 268,774 "
2.09.2008, 399 ," 275,162 "
3.09.2008, 397 ," 275,162 "
4.09.2008, 390 ," 268,431 "
5.09.2008, 386 ," 265,627 "
8.09.2008, 399 ," 273,700 "
9.09.2008, 395 ," 273,700 "
10.09.2008, 387 ," 266,743 "
11.09.2008, 369 ," 254,164 "
12.09.2008, 366 ," 251,931 "
15.09.2008, 347 ," 238,674 "
16.09.2008, 334 ," 230,128 "
17.09.2008, 325 ," 224,312 "
18.09.2008, 319 ," 221,035 "
19.09.2008, 359 ," 247,803 "
22.09.2008, 357 ," 246,487 "
23.09.2008, 350 ," 241,282 "
24.09.2008, 348 ," 239,723 "
25.09.2008, 358 ," 247,265 "
26.09.2008, 360 ," 247,595 "
29.09.2008, 355 ," 244,086 "
30.09.2008, 355 ," 244,086 "
1.10.2008, 355 ," 244,086 "
2.10.2008, 355 ," 244,086 "
3.10.2008, 341 ," 234,073 "
6.10.2008, 312 ," 234,073 "
7.10.2008, 311 ," 213,678 "
8.10.2008, 303 ," 206,985 "
9.10.2008, 304 ," 208,457 "
10.10.2008, 280 ," 192,365 "
13.10.2008, 285 ," 195,514 "
14.10.2008, 300 ," 205,855 "
15.10.2008, 290 ," 198,650 "
16.10.2008, 272 ," 198,650 "
17.10.2008, 256 ," 175,862 "
20.10.2008, 265 ," 181,880 "
21.10.2008, 264 ," 181,547 "
22.10.2008, 254 ," 181,547 "
23.10.2008, 248 ," 170,611 "
24.10.2008, 240 ," 165,241 "
27.10.2008, 242 ," 166,630 "
28.10.2008, 247 ," 166,630 "
29.10.2008, 247 ," 170,362 "
30.10.2008, 265 ," 182,078 "
31.10.2008, 275 ," 188,673 "
3.11.2008, 277 ," 190,464 "
4.11.2008, 290 ," 199,103 "
5.11.2008, 276 ," 190,158 "
6.11.2008, 271 ," 186,041 "
7.11.2008, 264 ," 181,965 "
10.11.2008, 266 ," 183,035 "
11.11.2008, 257 ," 177,285 "
12.11.2008, 252 ," 173,851 "
13.11.2008, 249 ," 173,851 "
14.11.2008, 253 ," 174,363 "
17.11.2008, 240 ," 174,363 "
18.11.2008, 234 ," 162,828 "
19.11.2008, 219 ," 153,206 "
20.11.2008, 213 ," 147,986 "
21.11.2008, 220 ," 152,977 "
24.11.2008, 241 ," 167,081 "
25.11.2008, 243 ," 168,826 "
26.11.2008, 243 ," 167,972 "
27.11.2008, 252 ," 174,349 "
28.11.2008, 255 ," 175,457 "
1.12.2008, 242 ," 175,457 "
2.12.2008, 242 ," 166,689 "
3.12.2008, 238 ," 163,662 "
4.12.2008, 245 ," 168,335 "
5.12.2008, 239 ," 164,401 "
8.12.2008, 239 ," 164,401 "
9.12.2008, 239 ," 164,401 "
10.12.2008, 239 ," 164,401 "
11.12.2008, 239 ," 164,401 "
12.12.2008, 247 ," 169,336 "
15.12.2008, 253 ," 173,297 "
16.12.2008, 260 ," 177,989 "
17.12.2008, 264 ," 177,989 "
18.12.2008, 260 ," 178,480 "
19.12.2008, 258 ," 176,906 "
22.12.2008, 258 ," 176,836 "
23.12.2008, 259 ," 177,417 "
24.12.2008, 257 ," 176,129 "
25.12.2008, 257 ," 176,320 "
26.12.2008, 262 ," 178,983 "
29.12.2008, 261 ," 178,536 "
30.12.2008, 261 ," 178,536 "
31.12.2008, 265 ," 180,875 "
1.01.2009, 265 ," 180,875 "
2.01.2009, 267 ," 181,838 "
5.01.2009, 276 ," 187,430 "
6.01.2009, 283 ," 192,097 "
7.01.2009, 275 ," 187,391 "
8.01.2009, 259 ," 176,971 "
9.01.2009, 261 ," 178,700 "
12.01.2009, 254 ," 174,727 "
13.01.2009, 258 ," 176,780 "
14.01.2009, 248 ," 171,029 "
15.01.2009, 249 ," 171,193 "
16.01.2009, 254 ," 174,805 "
19.01.2009, 248 ," 171,117 "
20.01.2009, 245 ," 169,145 "
21.01.2009, 246 ," 169,803 "
22.01.2009, 245 ," 169,305 "
23.01.2009, 246 ," 170,358 "
26.01.2009, 258 ," 179,167 "
27.01.2009, 256 ," 178,603 "
28.01.2009, 264 ," 183,434 "
29.01.2009, 259 ," 181,011 "
30.01.2009, 257 ," 178,585 "
2.02.2009, 251 ," 174,488 "
3.02.2009, 255 ," 177,747 "
4.02.2009, 260 ," 180,721 "
5.02.2009, 256 ," 178,028 "
6.02.2009, 265 ," 183,815 "
9.02.2009, 268 ," 185,847 "
10.02.2009, 258 ," 179,056 "
11.02.2009, 253 ," 175,455 "
12.02.2009, 250 ," 172,921 "
13.02.2009, 251 ," 174,495 "
16.02.2009, 249 ," 172,747 "
17.02.2009, 239 ," 166,099 "
18.02.2009, 238 ," 165,592 "
19.02.2009, 244 ," 169,792 "
20.02.2009, 237 ," 165,572 "
23.02.2009, 240 ," 168,238 "
24.02.2009, 241 ," 167,992 "
25.02.2009, 241 ," 168,777 "
26.02.2009, 242 ," 169,061 "
27.02.2009, 240 ," 168,176 "
2.03.2009, 237 ," 166,150 "
3.03.2009, 238 ," 166,537 "
4.03.2009, 240 ," 167,844 "
5.03.2009, 232 ," 162,366 "
6.03.2009, 234 ," 163,281 "
9.03.2009, 232 ," 162,086 "
10.03.2009, 235 ," 164,031 "
11.03.2009, 235 ," 165,571 "
12.03.2009, 237 ," 166,736 "
13.03.2009, 238 ," 166,836 "
16.03.2009, 238 ," 166,619 "
17.03.2009, 237 ," 165,964 "
18.03.2009, 237 ," 166,063 "
19.03.2009, 241 ," 169,304 "
20.03.2009, 242 ," 170,211 "
23.03.2009, 251 ," 175,143 "
24.03.2009, 251 ," 175,879 "
25.03.2009, 256 ," 179,285 "
26.03.2009, 255 ," 178,240 "
27.03.2009, 258 ," 180,958 "
30.03.2009, 253 ," 178,826 "
31.03.2009, 259 ," 182,951 "
1.04.2009, 261 ," 184,239 "
2.04.2009, 269 ," 184,239 "
3.04.2009, 267 ," 187,063 "
6.04.2009, 267 ," 187,063 "
7.04.2009, 265 ," 185,051 "
8.04.2009, 277 ," 192,548 "
9.04.2009, 285 ," 197,727 "
10.04.2009, 288 ," 199,912 "
13.04.2009, 284 ," 197,727 "
14.04.2009, 282 ," 196,130 "
15.04.2009, 283 ," 197,262 "
16.04.2009, 294 ," 204,535 "
17.04.2009, 294 ," 204,268 "
20.04.2009, 285 ," 204,268 "
21.04.2009, 286 ," 199,609 "
